name,total_population,median_household_income,zip_code
ZCTA5 48146,39511,57183.0,48146
ZCTA5 48150,26749,94058.0,48150
ZCTA5 48152,30394,89019.0,48152
ZCTA5 48154,36915,103763.0,48154
ZCTA5 48157,1204,51830.0,48157
ZCTA5 48158,7688,97692.0,48158
ZCTA5 48159,2637,69191.0,48159
ZCTA5 48160,14308,99383.0,48160
ZCTA5 48161,26556,65517.0,48161
ZCTA5 48162,28275,68801.0,48162
ZCTA5 48164,9577,111173.0,48164
ZCTA5 48165,9141,105511.0,48165
ZCTA5 48166,13746,70923.0,48166
ZCTA5 48167,23281,118378.0,48167
ZCTA5 48168,25039,173671.0,48168
ZCTA5 48169,21080,108886.0,48169
ZCTA5 48170,40573,109442.0,48170
ZCTA5 48173,12984,90510.0,48173
ZCTA5 48174,31809,65675.0,48174
ZCTA5 48176,23325,110987.0,48176
ZCTA5 48177,464,85905.0,48177
ZCTA5 48178,37303,130781.0,48178
ZCTA5 48179,3353,78750.0,48179
ZCTA5 48180,62405,59537.0,48180
ZCTA5 48182,20705,83155.0,48182
ZCTA5 48183,41863,82020.0,48183
ZCTA5 48184,17436,54572.0,48184
ZCTA5 48185,48364,59085.0,48185
ZCTA5 48186,35791,67203.0,48186
ZCTA5 48187,52710,117980.0,48187
ZCTA5 48188,45522,118037.0,48188
ZCTA5 48189,13748,82433.0,48189
ZCTA5 48190,108,74732.0,48190
ZCTA5 48191,4253,98106.0,48191
ZCTA5 48192,24593,67846.0,48192
ZCTA5 48193,16485,72894.0,48193
ZCTA5 48195,29551,64635.0,48195
ZCTA5 48197,65911,70913.0,48197
ZCTA5 48198,39507,63678.0,48198
ZCTA5 48201,14327,24392.0,48201
ZCTA5 48202,14792,36536.0,48202
ZCTA5 48203,20472,35108.0,48203
ZCTA5 48204,19723,32875.0,48204
ZCTA5 48205,32466,40612.0,48205
ZCTA5 48206,16447,43702.0,48206
ZCTA5 48207,20068,44561.0,48207
ZCTA5 48208,7904,29742.0,48208
ZCTA5 48209,27534,42152.0,48209
ZCTA5 48210,26925,38900.0,48210
ZCTA5 48211,5556,33347.0,48211
ZCTA5 48212,42587,37293.0,48212
ZCTA5 48213,19869,33755.0,48213
ZCTA5 48214,19014,34807.0,48214
ZCTA5 48215,10238,33741.0,48215
ZCTA5 48216,5681,42278.0,48216
ZCTA5 48217,6437,46671.0,48217
ZCTA5 48218,7096,32683.0,48218
ZCTA5 48219,45788,43882.0,48219
ZCTA5 48220,21502,86095.0,48220
ZCTA5 48221,41750,55583.0,48221
ZCTA5 48223,24262,42324.0,48223
ZCTA5 48224,38771,42963.0,48224
ZCTA5 48225,16328,59248.0,48225
ZCTA5 48226,6893,69813.0,48226
ZCTA5 48227,39474,36221.0,48227
ZCTA5 48228,52719,31485.0,48228
ZCTA5 48229,9166,45148.0,48229
ZCTA5 48230,17330,131155.0,48230
ZCTA5 48233,0,,48233
ZCTA5 48234,32406,36473.0,48234
ZCTA5 48235,46960,41011.0,48235
ZCTA5 48236,31383,130776.0,48236
ZCTA5 48237,29370,65882.0,48237
ZCTA5 48238,24569,30286.0,48238
ZCTA5 48239,37039,69373.0,48239
ZCTA5 48240,17097,57970.0,48240
ZCTA5 48242,0,,48242
ZCTA5 48243,0,,48243
ZCTA5 48301,14749,163571.0,48301
ZCTA5 48302,17346,175698.0,48302
ZCTA5 48304,17436,140700.0,48304
ZCTA5 48306,27831,165545.0,48306
ZCTA5 48307,44267,105118.0,48307
ZCTA5 48309,30254,117788.0,48309
ZCTA5 48310,43218,77851.0,48310
ZCTA5 48312,35026,71266.0,48312
ZCTA5 48313,33850,87292.0,48313
ZCTA5 48314,21379,80383.0,48314
ZCTA5 48315,28428,99512.0,48315
ZCTA5 48316,28355,101232.0,48316
ZCTA5 48317,27998,72465.0,48317
ZCTA5 48320,4257,77700.0,48320
ZCTA5 48322,33197,118001.0,48322
ZCTA5 48323,17043,139418.0,48323
ZCTA5 48324,16631,148750.0,48324
ZCTA5 48326,24488,79468.0,48326
ZCTA5 48327,20843,75512.0,48327
ZCTA5 48328,25409,69788.0,48328
ZCTA5 48329,24022,85777.0,48329
ZCTA5 48331,22033,121101.0,48331
ZCTA5 48334,19218,98937.0,48334
ZCTA5 48335,24298,96359.0,48335
ZCTA5 48336,26920,85325.0,48336
ZCTA5 48340,25696,46474.0,48340
ZCTA5 48341,19060,46185.0,48341
ZCTA5 48342,17227,33750.0,48342
ZCTA5 48346,22954,97857.0,48346
ZCTA5 48348,24892,131586.0,48348
ZCTA5 48350,7866,108568.0,48350
ZCTA5 48353,6850,97163.0,48353
ZCTA5 48356,8017,103708.0,48356
ZCTA5 48357,8523,94656.0,48357
ZCTA5 48359,10424,94618.0,48359
ZCTA5 48360,12250,135701.0,48360
ZCTA5 48362,14746,108667.0,48362
ZCTA5 48363,7434,173056.0,48363
ZCTA5 48367,4548,104000.0,48367
ZCTA5 48370,1845,121417.0,48370
ZCTA5 48371,26120,108983.0,48371
ZCTA5 48374,17828,185203.0,48374
ZCTA5 48375,23927,112978.0,48375
ZCTA5 48377,19775,83368.0,48377
ZCTA5 48380,7501,133224.0,48380
ZCTA5 48381,13737,103156.0,48381
ZCTA5 48382,23550,132602.0,48382
ZCTA5 48383,13291,98617.0,48383
ZCTA5 48386,17860,90805.0,48386
ZCTA5 48390,24118,89411.0,48390
ZCTA5 48393,20098,67194.0,48393
ZCTA5 48401,1310,68571.0,48401
ZCTA5 48410,100,53958.0,48410
ZCTA5 48411,29,,48411
ZCTA5 48412,5780,79714.0,48412
ZCTA5 48413,7404,56804.0,48413
ZCTA5 48414,2824,66071.0,48414
ZCTA5 48415,8601,76311.0,48415
ZCTA5 48416,5216,68650.0,48416
ZCTA5 48417,2310,70280.0,48417
ZCTA5 48418,4544,72210.0,48418
ZCTA5 48419,2309,60357.0,48419
ZCTA5 48420,21213,63427.0,48420
ZCTA5 48421,6488,69597.0,48421
ZCTA5 48422,6172,57078.0,48422
ZCTA5 48423,33508,64096.0,48423
ZCTA5 48426,1275,59727.0,48426
ZCTA5 48427,2881,57228.0,48427
ZCTA5 48428,5322,97596.0,48428
ZCTA5 48429,8109,60070.0,48429
ZCTA5 48430,38731,99755.0,48430
ZCTA5 48432,523,62500.0,48432
ZCTA5 48433,25756,81301.0,48433
ZCTA5 48434,142,41250.0,48434
ZCTA5 48435,2592,83142.0,48435
ZCTA5 48436,4251,91895.0,48436
ZCTA5 48437,399,38553.0,48437
ZCTA5 48438,7305,100759.0,48438
ZCTA5 48439,52071,88505.0,48439
ZCTA5 48440,111,108859.0,48440
ZCTA5 48441,3867,49877.0,48441
ZCTA5 48442,22720,80281.0,48442
ZCTA5 48444,9320,69010.0,48444
ZCTA5 48445,1170,57917.0,48445
ZCTA5 48446,30807,66382.0,48446
ZCTA5 48449,2760,65735.0,48449
ZCTA5 48450,4413,58297.0,48450
ZCTA5 48451,15993,95616.0,48451
ZCTA5 48453,4797,53413.0,48453
ZCTA5 48454,1251,62300.0,48454
ZCTA5 48455,7849,97060.0,48455
ZCTA5 48456,768,59904.0,48456
ZCTA5 48457,8694,64583.0,48457
ZCTA5 48458,19411,43496.0,48458
ZCTA5 48460,2727,81146.0,48460
ZCTA5 48461,8256,76597.0,48461
ZCTA5 48462,13010,103739.0,48462
ZCTA5 48463,4536,69893.0,48463
ZCTA5 48464,1986,64464.0,48464
ZCTA5 48465,535,73611.0,48465
ZCTA5 48466,1462,55430.0,48466
ZCTA5 48467,2306,50707.0,48467
ZCTA5 48468,1324,58393.0,48468
ZCTA5 48469,1253,52577.0,48469
ZCTA5 48470,535,57500.0,48470
ZCTA5 48471,5518,62661.0,48471
ZCTA5 48472,1444,61397.0,48472
ZCTA5 48473,22793,76765.0,48473
ZCTA5 48475,2423,60347.0,48475
ZCTA5 48476,609,67857.0,48476
ZCTA5 48502,1388,55700.0,48502
ZCTA5 48503,22809,40155.0,48503
ZCTA5 48504,23873,36740.0,48504
ZCTA5 48505,18108,31477.0,48505
ZCTA5 48506,24538,44416.0,48506
ZCTA5 48507,28648,47165.0,48507
ZCTA5 48509,9532,64385.0,48509
ZCTA5 48519,7523,60625.0,48519
ZCTA5 48529,8959,38021.0,48529
ZCTA5 48532,19750,58118.0,48532
ZCTA5 48601,32069,37830.0,48601
ZCTA5 48602,27490,46068.0,48602
ZCTA5 48603,27846,65690.0,48603
ZCTA5 48604,11284,53804.0,48604
ZCTA5 48607,1523,39211.0,48607
ZCTA5 48609,12206,78800.0,48609
ZCTA5 48610,3261,54665.0,48610
ZCTA5 48611,6013,80511.0,48611
ZCTA5 48612,8505,55445.0,48612
ZCTA5 48613,986,56106.0,48613
ZCTA5 48614,921,60568.0,48614
ZCTA5 48615,2812,72656.0,48615
ZCTA5 48616,7702,67801.0,48616
ZCTA5 48617,9729,56601.0,48617
ZCTA5 48618,5110,58523.0,48618
ZCTA5 48619,474,46198.0,48619
ZCTA5 48620,127,96786.0,48620
ZCTA5 48621,1087,52353.0,48621
ZCTA5 48622,5970,57500.0,48622
ZCTA5 48623,15126,96371.0,48623
ZCTA5 48624,16269,55415.0,48624
ZCTA5 48625,12939,45156.0,48625
ZCTA5 48626,5813,81961.0,48626
ZCTA5 48627,129,70250.0,48627
ZCTA5 48628,1920,89183.0,48628
ZCTA5 48629,7922,54622.0,48629
ZCTA5 48630,62,71518.0,48630
ZCTA5 48631,4058,77813.0,48631
ZCTA5 48632,4995,51740.0,48632
ZCTA5 48633,146,46944.0,48633
ZCTA5 48634,4395,78929.0,48634
ZCTA5 48635,1535,59861.0,48635
ZCTA5 48636,891,63478.0,48636
ZCTA5 48637,3068,63900.0,48637
ZCTA5 48638,12668,63444.0,48638
ZCTA5 48640,32630,81630.0,48640
ZCTA5 48642,33770,77690.0,48642
ZCTA5 48647,4044,50594.0,48647
ZCTA5 48649,1476,68288.0,48649
ZCTA5 48650,6662,63662.0,48650
ZCTA5 48651,4331,42938.0,48651
ZCTA5 48652,1877,69808.0,48652
ZCTA5 48653,9638,67708.0,48653
ZCTA5 48654,2455,46563.0,48654
ZCTA5 48655,5655,64615.0,48655
ZCTA5 48656,3872,43417.0,48656
ZCTA5 48657,7700,74964.0,48657
ZCTA5 48658,4806,52899.0,48658
ZCTA5 48659,2740,58021.0,48659
ZCTA5 48661,10744,58767.0,48661
ZCTA5 48662,1278,69112.0,48662
ZCTA5 48701,1364,61976.0,48701
ZCTA5 48703,2940,60365.0,48703
ZCTA5 48705,474,55625.0,48705
ZCTA5 48706,38756,61908.0,48706
ZCTA5 48708,25751,50216.0,48708
ZCTA5 48710,0,,48710
ZCTA5 48720,1046,56833.0,48720
ZCTA5 48721,398,59063.0,48721
ZCTA5 48722,3147,68777.0,48722
ZCTA5 48723,11960,56618.0,48723
ZCTA5 48724,1226,31787.0,48724
ZCTA5 48725,1958,60260.0,48725
ZCTA5 48726,5715,65788.0,48726
ZCTA5 48727,939,62596.0,48727
ZCTA5 48728,329,47250.0,48728
ZCTA5 48729,1537,54844.0,48729
ZCTA5 48730,4584,48993.0,48730
ZCTA5 48731,1522,50288.0,48731
ZCTA5 48732,11308,53466.0,48732
ZCTA5 48733,1650,54583.0,48733
ZCTA5 48734,7642,89217.0,48734
ZCTA5 48735,965,61250.0,48735
ZCTA5 48737,1121,38144.0,48737
ZCTA5 48738,1097,64432.0,48738
ZCTA5 48739,3511,47768.0,48739
ZCTA5 48740,2433,53460.0,48740
ZCTA5 48741,2049,61875.0,48741
ZCTA5 48742,1767,62683.0,48742
ZCTA5 48743,37,,48743
ZCTA5 48744,4387,58435.0,48744
ZCTA5 48745,1189,47500.0,48745
ZCTA5 48746,8148,67879.0,48746
ZCTA5 48747,1488,78750.0,48747
ZCTA5 48748,1457,53409.0,48748
ZCTA5 48749,1214,50833.0,48749
ZCTA5 48750,9281,42260.0,48750
ZCTA5 48754,979,71518.0,48754
ZCTA5 48755,2867,60044.0,48755
ZCTA5 48756,3939,39435.0,48756
ZCTA5 48757,3680,74464.0,48757
ZCTA5 48759,3439,60431.0,48759
ZCTA5 48760,1361,59083.0,48760
ZCTA5 48761,804,44647.0,48761
ZCTA5 48762,1014,67955.0,48762
ZCTA5 48763,4837,58160.0,48763
ZCTA5 48765,571,46458.0,48765
ZCTA5 48766,1372,55156.0,48766
ZCTA5 48767,2041,74469.0,48767
ZCTA5 48768,9144,63363.0,48768
ZCTA5 48770,1908,51576.0,48770
ZCTA5 48801,13433,57449.0,48801
ZCTA5 48806,1821,58214.0,48806
ZCTA5 48807,706,59468.0,48807
ZCTA5 48808,6424,82910.0,48808
ZCTA5 48809,11292,67172.0,48809
ZCTA5 48811,7416,66875.0,48811
ZCTA5 48813,20263,77431.0,48813
ZCTA5 48815,2155,83446.0,48815
ZCTA5 48816,391,48988.0,48816
ZCTA5 48817,5451,57468.0,48817
ZCTA5 48818,2541,59148.0,48818
ZCTA5 48819,2447,95050.0,48819
ZCTA5 48820,18109,106651.0,48820
ZCTA5 48821,6180,103652.0,48821
ZCTA5 48822,2410,91429.0,48822
ZCTA5 48823,49379,50837.0,48823
ZCTA5 48824,2061,,48824
ZCTA5 48825,11127,,48825
ZCTA5 48827,16070,76230.0,48827
ZCTA5 48829,3461,61121.0,48829
ZCTA5 48831,3282,61800.0,48831
ZCTA5 48832,1291,62188.0,48832
ZCTA5 48834,2296,60870.0,48834
ZCTA5 48835,2646,80160.0,48835
ZCTA5 48836,14978,86317.0,48836
ZCTA5 48837,19822,93161.0,48837
ZCTA5 48838,17925,66126.0,48838
ZCTA5 48840,12653,74252.0,48840
ZCTA5 48841,643,55875.0,48841
ZCTA5 48842,21504,86830.0,48842
ZCTA5 48843,46902,91620.0,48843
ZCTA5 48845,1109,65625.0,48845
ZCTA5 48846,21940,66717.0,48846
ZCTA5 48847,5773,63967.0,48847
ZCTA5 48848,7795,92928.0,48848
ZCTA5 48849,5801,79423.0,48849
ZCTA5 48850,4526,65064.0,48850
ZCTA5 48851,2310,64271.0,48851
ZCTA5 48852,170,46250.0,48852
ZCTA5 48853,701,50000.0,48853
ZCTA5 48854,19403,91956.0,48854
ZCTA5 48855,16625,104552.0,48855
ZCTA5 48856,842,82500.0,48856
ZCTA5 48857,3488,81319.0,48857
ZCTA5 48858,42732,48794.0,48858
ZCTA5 48859,2244,,48859
ZCTA5 48860,1395,58750.0,48860
ZCTA5 48861,1852,88056.0,48861
ZCTA5 48862,39,48750.0,48862
ZCTA5 48864,23548,113145.0,48864
ZCTA5 48865,1904,68889.0,48865
ZCTA5 48866,4375,64070.0,48866
ZCTA5 48867,27399,58718.0,48867
ZCTA5 48870,204,34091.0,48870
ZCTA5 48871,2233,86532.0,48871
ZCTA5 48872,6421,79434.0,48872
ZCTA5 48873,1371,86250.0,48873
ZCTA5 48874,160,73988.0,48874
ZCTA5 48875,11090,92457.0,48875
ZCTA5 48876,4301,72895.0,48876
ZCTA5 48877,2078,57222.0,48877
ZCTA5 48878,1253,51875.0,48878
ZCTA5 48879,18472,78845.0,48879
ZCTA5 48880,9952,56108.0,48880
ZCTA5 48881,5358,76915.0,48881
ZCTA5 48883,6755,66364.0,48883
ZCTA5 48884,4777,60000.0,48884
ZCTA5 48885,1273,68958.0,48885
ZCTA5 48886,1529,66360.0,48886
ZCTA5 48888,5905,55954.0,48888
ZCTA5 48889,1496,62813.0,48889
ZCTA5 48890,1967,66833.0,48890
ZCTA5 48891,2923,53661.0,48891
ZCTA5 48892,4769,81978.0,48892
ZCTA5 48893,5660,71081.0,48893
ZCTA5 48894,2269,110000.0,48894
ZCTA5 48895,11294,100565.0,48895
ZCTA5 48896,218,130909.0,48896
ZCTA5 48897,1687,69674.0,48897
ZCTA5 48906,25960,61533.0,48906
ZCTA5 48910,32801,52154.0,48910
ZCTA5 48911,40407,54882.0,48911
ZCTA5 48912,17398,53072.0,48912
ZCTA5 48915,9315,51653.0,48915
ZCTA5 48917,32029,73259.0,48917
ZCTA5 48933,3349,36895.0,48933
ZCTA5 49001,21313,52327.0,49001
ZCTA5 49002,19444,71621.0,49002
ZCTA5 49004,17796,72434.0,49004
ZCTA5 49006,25888,45617.0,49006
ZCTA5 49007,9747,39309.0,49007
ZCTA5 49008,16488,67339.0,49008
ZCTA5 49009,47606,82364.0,49009
ZCTA5 49010,18394,72361.0,49010
ZCTA5 49011,2237,54941.0,49011
ZCTA5 49012,3106,78365.0,49012
ZCTA5 49013,5020,58264.0,49013
ZCTA5 49014,21931,63383.0,49014
ZCTA5 49015,29013,67719.0,49015
ZCTA5 49017,20785,58500.0,49017
ZCTA5 49021,6467,78665.0,49021
ZCTA5 49022,29796,39859.0,49022
ZCTA5 49024,30937,86427.0,49024
ZCTA5 49026,1642,65699.0,49026
ZCTA5 49027,296,,49027
ZCTA5 49028,5969,62639.0,49028
ZCTA5 49029,1420,70714.0,49029
ZCTA5 49030,2435,64539.0,49030
ZCTA5 49031,8320,70369.0,49031
ZCTA5 49032,3369,65781.0,49032
ZCTA5 49033,1666,89538.0,49033
ZCTA5 49034,2066,73939.0,49034
ZCTA5 49036,24697,59649.0,49036
ZCTA5 49037,19924,42598.0,49037
ZCTA5 49038,8577,60396.0,49038
ZCTA5 49040,3341,58693.0,49040
ZCTA5 49042,4695,72536.0,49042
ZCTA5 49043,2264,35500.0,49043
ZCTA5 49045,5109,58328.0,49045
ZCTA5 49046,6944,83393.0,49046
ZCTA5 49047,14506,55469.0,49047
ZCTA5 49048,23999,62160.0,49048
ZCTA5 49050,1381,72308.0,49050
ZCTA5 49051,2963,79375.0,49051
ZCTA5 49052,1086,62120.0,49052
ZCTA5 49053,7255,80074.0,49053
ZCTA5 49055,5963,65717.0,49055
ZCTA5 49056,4051,60078.0,49056
ZCTA5 49057,6405,56375.0,49057
ZCTA5 49058,19513,71169.0,49058
ZCTA5 49060,2750,115802.0,49060
ZCTA5 49061,1924,76772.0,49061
ZCTA5 49063,110,,49063
ZCTA5 49064,3670,61863.0,49064
ZCTA5 49065,7283,73125.0,49065
ZCTA5 49066,784,65625.0,49066
ZCTA5 49067,4031,77581.0,49067
ZCTA5 49068,14954,78476.0,49068
ZCTA5 49070,2192,72344.0,49070
ZCTA5 49071,11839,105779.0,49071
ZCTA5 49072,2875,67379.0,49072
ZCTA5 49073,4853,61484.0,49073
ZCTA5 49074,212,21563.0,49074
ZCTA5 49075,154,100833.0,49075
ZCTA5 49076,4255,67614.0,49076
ZCTA5 49078,10469,77517.0,49078
ZCTA5 49079,13364,72119.0,49079
ZCTA5 49080,15410,75250.0,49080
ZCTA5 49082,6374,72938.0,49082
ZCTA5 49083,8110,111604.0,49083
ZCTA5 49084,38,41875.0,49084
ZCTA5 49085,23575,101763.0,49085
ZCTA5 49087,6074,94556.0,49087
ZCTA5 49088,3747,103140.0,49088
ZCTA5 49089,2044,61900.0,49089
ZCTA5 49090,13562,64643.0,49090
ZCTA5 49091,19448,65000.0,49091
ZCTA5 49092,1951,65938.0,49092
ZCTA5 49093,18439,63040.0,49093
ZCTA5 49094,3755,68688.0,49094
ZCTA5 49095,2414,86577.0,49095
ZCTA5 49096,3196,74813.0,49096
ZCTA5 49097,11452,82051.0,49097
ZCTA5 49098,5791,56899.0,49098
ZCTA5 49099,5699,62147.0,49099
ZCTA5 49101,2939,70167.0,49101
ZCTA5 49102,1575,61167.0,49102
ZCTA5 49103,11257,61888.0,49103
ZCTA5 49104,410,,49104
ZCTA5 49106,5086,75064.0,49106
ZCTA5 49107,10351,65118.0,49107
ZCTA5 49111,3121,65702.0,49111
ZCTA5 49112,10436,61941.0,49112
ZCTA5 49113,1758,58295.0,49113
ZCTA5 49115,112,60370.0,49115
ZCTA5 49116,109,123289.0,49116
ZCTA5 49117,3512,75268.0,49117
ZCTA5 49119,108,54554.0,49119
ZCTA5 49120,36652,61940.0,49120
ZCTA5 49125,2051,79688.0,49125
ZCTA5 49126,1633,77813.0,49126
ZCTA5 49127,11347,96781.0,49127
ZCTA5 49128,3461,73023.0,49128
ZCTA5 49129,615,104000.0,49129
ZCTA5 49130,1216,81728.0,49130
ZCTA5 49201,49114,71714.0,49201
ZCTA5 49202,18763,41916.0,49202
ZCTA5 49203,36520,55689.0,49203
ZCTA5 49220,2468,70726.0,49220
ZCTA5 49221,41041,57316.0,49221
ZCTA5 49224,13309,52552.0,49224
ZCTA5 49227,1210,51848.0,49227
ZCTA5 49228,5523,75481.0,49228
ZCTA5 49229,3538,92150.0,49229
ZCTA5 49230,10259,81052.0,49230
ZCTA5 49232,2829,53462.0,49232
ZCTA5 49233,2953,83036.0,49233
ZCTA5 49234,2480,113333.0,49234
ZCTA5 49235,2036,63929.0,49235
ZCTA5 49236,4940,75230.0,49236
ZCTA5 49237,3094,66667.0,49237
ZCTA5 49238,2009,75142.0,49238
ZCTA5 49240,9206,95307.0,49240
ZCTA5 49241,2086,81471.0,49241
ZCTA5 49242,14768,57813.0,49242
ZCTA5 49245,4472,59460.0,49245
ZCTA5 49246,3486,81181.0,49246
ZCTA5 49247,5257,60404.0,49247
ZCTA5 49248,879,60313.0,49248
ZCTA5 49249,3433,84507.0,49249
ZCTA5 49250,5674,61918.0,49250
ZCTA5 49251,6110,83458.0,49251
ZCTA5 49252,2480,52625.0,49252
ZCTA5 49253,2923,79946.0,49253
ZCTA5 49254,3617,73750.0,49254
ZCTA5 49255,2148,48125.0,49255
ZCTA5 49256,3830,60982.0,49256
ZCTA5 49258,10,,49258
ZCTA5 49259,2616,65375.0,49259
ZCTA5 49261,243,89063.0,49261
ZCTA5 49262,1298,48125.0,49262
ZCTA5 49263,0,,49263
ZCTA5 49264,1571,84444.0,49264
ZCTA5 49265,5137,70020.0,49265
ZCTA5 49266,2906,63724.0,49266
ZCTA5 49267,3947,96389.0,49267
ZCTA5 49268,1026,87250.0,49268
ZCTA5 49269,5874,83933.0,49269
ZCTA5 49270,5728,89412.0,49270
ZCTA5 49271,2354,52870.0,49271
ZCTA5 49272,2673,90156.0,49272
ZCTA5 49274,3777,56125.0,49274
ZCTA5 49276,809,52857.0,49276
ZCTA5 49277,2882,89256.0,49277
ZCTA5 49279,882,69231.0,49279
ZCTA5 49282,82,43864.0,49282
ZCTA5 49283,4597,93821.0,49283
ZCTA5 49284,2436,62651.0,49284
ZCTA5 49285,6120,72578.0,49285
ZCTA5 49286,14331,73054.0,49286
ZCTA5 49287,2122,87411.0,49287
ZCTA5 49288,1517,55903.0,49288
ZCTA5 49289,68,76563.0,49289
ZCTA5 49301,20492,173008.0,49301
ZCTA5 49302,9657,125264.0,49302
ZCTA5 49303,829,75625.0,49303
ZCTA5 49304,4680,39567.0,49304
ZCTA5 49305,2487,49536.0,49305
ZCTA5 49306,10806,104618.0,49306
ZCTA5 49307,18063,54803.0,49307
ZCTA5 49309,1608,42976.0,49309
ZCTA5 49310,2989,63056.0,49310
ZCTA5 49312,188,40208.0,49312
ZCTA5 49315,26123,111358.0,49315
ZCTA5 49316,26060,101548.0,49316
ZCTA5 49318,1484,68929.0,49318
ZCTA5 49319,18725,78247.0,49319
ZCTA5 49320,220,68804.0,49320
ZCTA5 49321,15759,74691.0,49321
ZCTA5 49322,1222,69231.0,49322
ZCTA5 49323,10602,97230.0,49323
ZCTA5 49325,2798,82361.0,49325
ZCTA5 49326,4126,78824.0,49326
ZCTA5 49327,8708,68452.0,49327
ZCTA5 49328,4058,89333.0,49328
ZCTA5 49329,9030,71585.0,49329
ZCTA5 49330,5619,74484.0,49330
ZCTA5 49331,17419,92443.0,49331
ZCTA5 49332,3352,58703.0,49332
ZCTA5 49333,12448,95577.0,49333
ZCTA5 49335,171,114205.0,49335
ZCTA5 49336,4727,54861.0,49336
ZCTA5 49337,13030,64442.0,49337
ZCTA5 49338,1861,64297.0,49338
ZCTA5 49339,2327,79511.0,49339
ZCTA5 49340,2479,55568.0,49340
ZCTA5 49341,39680,112932.0,49341
ZCTA5 49342,1437,50132.0,49342
ZCTA5 49343,5445,81722.0,49343
ZCTA5 49344,4139,76420.0,49344
ZCTA5 49345,13189,84918.0,49345
ZCTA5 49346,4851,67627.0,49346
ZCTA5 49347,1496,87833.0,49347
ZCTA5 49348,13607,79267.0,49348
ZCTA5 49349,8059,52786.0,49349
ZCTA5 49401,28941,73020.0,49401
ZCTA5 49402,1455,50563.0,49402
ZCTA5 49403,2477,82297.0,49403
ZCTA5 49404,9021,77970.0,49404
ZCTA5 49405,1698,69474.0,49405
ZCTA5 49406,922,95417.0,49406
ZCTA5 49408,10494,69155.0,49408
ZCTA5 49409,102,,49409
ZCTA5 49410,1709,60274.0,49410
ZCTA5 49411,1672,60750.0,49411
ZCTA5 49412,12079,63504.0,49412
ZCTA5 49415,6296,77140.0,49415
ZCTA5 49417,33277,84476.0,49417
ZCTA5 49418,30907,83485.0,49418
ZCTA5 49419,8730,92708.0,49419
ZCTA5 49420,6109,58583.0,49420
ZCTA5 49421,5700,54858.0,49421
ZCTA5 49423,46693,78524.0,49423
ZCTA5 49424,48995,82353.0,49424
ZCTA5 49425,3618,62981.0,49425
ZCTA5 49426,39986,106981.0,49426
ZCTA5 49428,28090,92290.0,49428
ZCTA5 49430,48,,49430
ZCTA5 49431,17027,63313.0,49431
ZCTA5 49434,96,,49434
ZCTA5 49435,3881,97500.0,49435
ZCTA5 49436,1688,67344.0,49436
ZCTA5 49437,6622,77224.0,49437
ZCTA5 49440,1319,42500.0,49440
ZCTA5 49441,36703,65235.0,49441
ZCTA5 49442,44412,50069.0,49442
ZCTA5 49443,69,,49443
ZCTA5 49444,26228,52143.0,49444
ZCTA5 49445,21090,80514.0,49445
ZCTA5 49446,2306,71136.0,49446
ZCTA5 49448,4354,81536.0,49448
ZCTA5 49449,2794,74286.0,49449
ZCTA5 49450,3178,48809.0,49450
ZCTA5 49451,6441,67383.0,49451
ZCTA5 49452,2299,55833.0,49452
ZCTA5 49453,2729,101250.0,49453
ZCTA5 49454,4905,56643.0,49454
ZCTA5 49455,5272,65640.0,49455
ZCTA5 49456,19972,85807.0,49456
ZCTA5 49457,11263,74439.0,49457
ZCTA5 49458,177,84583.0,49458
ZCTA5 49459,1551,57773.0,49459
ZCTA5 49460,8891,97194.0,49460
ZCTA5 49461,9620,80495.0,49461
ZCTA5 49464,29738,97573.0,49464
ZCTA5 49503,37874,61734.0,49503
ZCTA5 49504,40402,68326.0,49504
ZCTA5 49505,32224,71692.0,49505
ZCTA5 49506,35025,112287.0,49506
ZCTA5 49507,39389,56578.0,49507
ZCTA5 49508,41924,65328.0,49508
ZCTA5 49509,28133,64981.0,49509
ZCTA5 49512,18662,70955.0,49512
ZCTA5 49519,28308,75373.0,49519
ZCTA5 49525,30627,87969.0,49525
ZCTA5 49534,23387,78846.0,49534
ZCTA5 49544,9918,69706.0,49544
ZCTA5 49546,33429,97386.0,49546
ZCTA5 49548,35119,62218.0,49548
ZCTA5 49601,22121,65704.0,49601
ZCTA5 49611,296,97554.0,49611
ZCTA5 49612,1349,84643.0,49612
ZCTA5 49613,522,73929.0,49613
ZCTA5 49614,2903,71389.0,49614
ZCTA5 49615,4077,78750.0,49615
ZCTA5 49616,2177,49224.0,49616
ZCTA5 49617,3250,66844.0,49617
ZCTA5 49618,829,49712.0,49618
ZCTA5 49619,1054,54118.0,49619
ZCTA5 49620,2859,74313.0,49620
ZCTA5 49621,3701,92794.0,49621
ZCTA5 49622,2646,66618.0,49622
ZCTA5 49623,1030,56875.0,49623
ZCTA5 49625,1332,47083.0,49625
ZCTA5 49626,240,50536.0,49626
ZCTA5 49627,274,62917.0,49627
ZCTA5 49628,181,125938.0,49628
ZCTA5 49629,2037,74318.0,49629
ZCTA5 49630,1484,101875.0,49630
ZCTA5 49631,5646,46250.0,49631
ZCTA5 49632,1010,47321.0,49632
ZCTA5 49633,3325,69567.0,49633
ZCTA5 49634,183,,49634
ZCTA5 49635,3367,71875.0,49635
